Date,Gold_Close,SP500_Close,Gold_Return,SP500_Return,Gold_Close_Lag1,SP500_Close_Lag1,Gold_Close_Lag2,SP500_Close_Lag2,Gold_MA5,SP500_MA5,Gold_Volatility_5,SP500_Return_Lag1
2020-11-12,1872.599976,3537.010009765625,0.006395456179597581,-0.009978532303877019,1860.699951,3572.659912109375,1875.400024,3545.530029296875,1882.4399902,3543.027978434375,0.024809933051256384,0.007651855318760337
2020-11-13,1885.699951,3585.149902,0.006995607800862169,0.013610335311876831,1872.599976,3537.010009765625,1860.699951,3572.659912109375,1869.5199705999999,3558.169970634375,0.02532526244385441,-0.009978532303877019
2020-11-16,1887.300049,3626.909912109375,0.0008485432685891858,0.011648051337010745,1885.699951,3585.149902,1872.599976,3537.010009765625,1876.3399902,3573.45195305625,0.007548766317309342,0.013610335311876831
2020-11-17,1884.5,3609.530029296875,-0.0014836268358513482,-0.004791925698091615,1887.300049,3626.909912109375,1885.699951,3585.149902,1878.1599854,3586.2519530562504,0.006110748096534087,0.011648051337010745
2020-11-18,1873.5,3567.790039,-0.005837092066861227,-0.011563829628259303,1884.5,3609.530029296875,1887.300049,3626.909912109375,1880.7199951999999,3585.277978434375,0.0054143098157236,-0.004791925698091615
2020-11-19,1861.099976,3581.870117,-0.0066186410461702705,0.003946442432455122,1873.5,3567.790039,1884.5,3609.530029296875,1878.4199952000004,3594.24999988125,0.005529634744006483,-0.011563829628259303
2020-11-20,1872.599976,3557.540039,0.006179141447691938,-0.006792562880637787,1861.099976,3581.870117,1873.5,3567.790039,1875.8000002,3588.7280272812495,0.005230362451307353,0.003946442432455122
2020-11-23,1837.800049,3577.590087890625,-0.01858374850262201,0.005635930634883657,1872.599976,3557.540039,1861.099976,3581.870117,1865.9000002,3578.8640624374993,0.009011323149554907,-0.006792562880637787
2020-11-24,1804.800049,3635.409912109375,-0.017956251561727976,0.016161668273416252,1837.800049,3577.590087890625,1872.599976,3557.540039,1849.96001,3584.0400389999995,0.010212619830545805,0.005635930634883657
2020-11-25,1805.699951,3629.649902,0.0004986158995832213,-0.0015844183320808947,1804.800049,3635.409912109375,1837.800049,3577.590087890625,1836.4000002,3596.4120116,0.010998278486554571,0.016161668273416252
2020-11-27,1781.900024,3638.350098,-0.013180443952949927,0.0023969793877931522,1805.699951,3629.649902,1804.800049,3635.409912109375,1820.5600098,3607.7080078,0.011284974668167577,-0.0015844183320808947
2020-11-30,1775.699951,3621.629883,-0.0034794729875372576,-0.004595548682681971,1781.900024,3638.350098,1805.699951,3629.649902,1801.1800048,3620.5259766000004,0.00863679199417541,0.0023969793877931522
2020-12-01,1814.099976,3662.449951171875,0.021625289215317478,0.011271187142420258,1775.699951,3621.629883,1781.900024,3638.350098,1796.4399902,3637.49794925625,0.015370005105478583,-0.004595548682681971
2020-12-02,1825.699951,3669.010009765625,0.0063943416313678725,0.0017911667548251575,1814.099976,3662.449951171875,1775.699951,3621.629883,1800.6199706,3644.2179687875005,0.012908293789957366,0.011271187142420258
2020-12-03,1836.800049,3666.719970703125,0.006079913621030553,-0.000624157213091503,1825.699951,3669.010009765625,1814.099976,3662.449951171875,1806.8399902,3651.6319825281253,0.012947092353054846,0.0017911667548251575
2020-12-04,1835.900024,3699.120117,-0.0004899961759528004,0.008836275078476286,1836.800049,3666.719970703125,1825.699951,3669.010009765625,1817.6399901999998,3663.785986328125,0.009699080228812289,-0.000624157213091503
2020-12-07,1861.800049,3691.959961,0.014107535629075185,-0.0019356376039518786,1835.900024,3699.120117,1836.800049,3666.719970703125,1834.8600098,3677.852001928125,0.008505655859197062,0.008836275078476286
2020-12-08,1870.800049,3702.25,0.00483403145511474,0.002787148048380539,1861.800049,3691.959961,1835.900024,3699.120117,1846.2000244000003,3685.81201169375,0.005224991092848397,-0.0019356376039518786
2020-12-09,1834.599976,3672.820068359375,-0.019350049204536868,-0.007949201604598555,1870.800049,3702.25,1861.800049,3691.959961,1847.9800294000001,3686.5740234124996,0.012536455014670518,0.002787148048380539
2020-12-10,1833.599976,3668.100098,-0.0005450779532769623,-0.0012851079746696303,1834.599976,3672.820068359375,1870.800049,3702.25,1847.3400148,3686.8500488718755,0.012216129308736886,-0.007949201604598555
2020-12-11,1839.800049,3663.459961,0.00338136620918017,-0.001264997376306587,1833.599976,3668.100098,1834.599976,3672.820068359375,1848.1200198,3679.718017671875,0.01232240565739933,-0.0012851079746696303
2020-12-14,1828.699951,3647.489990234375,-0.006033317591242149,-0.004359258988943848,1839.800049,3663.459961,1833.599976,3668.100098,1841.5000002000002,3670.82402351875,0.00978740932900748,-0.001264997376306587
2020-12-15,1852.300049,3694.620117,0.012905396528880786,0.012921249103303722,1828.699951,3647.489990234375,1839.800049,3663.459961,1837.8000002,3669.2980469187496,0.01194270620460396,-0.004359258988943848
2020-12-16,1856.099976,3701.169922,0.0020514640714131005,0.0017727952516315426,1852.300049,3694.620117,1828.699951,3647.489990234375,1842.1000002,3674.9680176468746,0.0069143095588140805,0.012921249103303722
2020-12-17,1887.199951,3722.47998,0.016755549486629606,0.005757654592763117,1856.099976,3701.169922,1852.300049,3694.620117,1852.8199952,3685.843994046875,0.00908898659880223,0.0017727952516315426
2020-12-18,1885.699951,3709.409912109375,-0.0007948283377207099,-0.003511118383670908,1887.199951,3722.47998,1856.099976,3701.169922,1861.9999756000002,3695.03398426875,0.009548475738428673,0.005757654592763117
2020-12-21,1879.199951,3694.919922,-0.0034469959001446338,-0.003906279018145775,1885.699951,3709.409912109375,1887.199951,3722.47998,1872.0999756,3704.519970621875,0.008847218750076264,-0.003511118383670908
2020-12-22,1866.599976,3687.260009765625,-0.006704967714210031,-0.002073092894048112,1879.199951,3694.919922,1885.699951,3709.409912109375,1874.959961,3703.0479491749998,0.009083920568329327,-0.003906279018145775
2020-12-23,1874.699951,3690.010009765625,0.004339427356769621,0.000745811250824957,1866.599976,3687.260009765625,1879.199951,3694.919922,1878.679956,3700.815966728125,0.00917131481763292,-0.002073092894048112
2020-12-24,1879.900024,3703.060059,0.002773816149739705,0.0035365891148906314,1874.699951,3690.010009765625,1866.599976,3687.260009765625,1877.2199706,3696.931982528125,0.004501543955994268,0.000745811250824957
2020-12-28,1877.199951,3735.360107421875,-0.0014362854223783916,0.008722528910481087,1879.900024,3703.060059,1874.699951,3690.010009765625,1875.5199705999999,3702.122021590625,0.004511674841920701,0.0035365891148906314
2020-12-29,1879.699951,3727.040039,0.0013317707571152138,-0.002227380542332069,1877.199951,3735.360107421875,1879.900024,3703.060059,1875.6199706,3708.546044990625,0.004338759986027717,0.008722528910481087
2020-12-30,1891.0,3732.040039,0.006011623820061374,0.0013415471654931732,1879.699951,3727.040039,1877.199951,3735.360107421875,1880.4999754,3717.5020508374996,0.002854598012428692,-0.002227380542332069
2020-12-31,1893.099976,3756.070068359375,0.0011105108408249187,0.006438845539774585,1891.0,3732.040039,1879.699951,3727.040039,1884.1799803999997,3730.7140625562497,0.0027262151474331834,0.0013415471654931732
2021-01-04,1944.699951,3700.649902,0.027256867389025885,-0.014754827612569521,1893.099976,3756.070068359375,1891.0,3732.040039,1897.1399658000003,3730.23203115625,0.01171748807565441,0.006438845539774585
2021-01-05,1952.699951,3726.860107421875,0.004113745154303183,0.007082595251096224,1944.699951,3700.649902,1893.099976,3756.070068359375,1912.2399658,3728.53203115625,0.010975059698220935,-0.014754827612569521
2021-01-06,1906.900024,3748.139892578125,-0.023454666947958613,0.005709842747752214,1952.699951,3726.860107421875,1944.699951,3700.649902,1917.6799804000002,3732.752001871875,0.0180424860012413,0.007082595251096224
2021-01-07,1912.300049,3803.790039,0.002831834355255136,0.014847403783426083,1906.900024,3748.139892578125,1952.699951,3726.860107421875,1921.9399902,3747.102001871875,0.017966008382090823,0.005709842747752214
2021-01-08,1834.099976,3824.679931640625,-0.04089320242442773,0.00549186270179014,1912.300049,3803.790039,1906.900024,3748.139892578125,1910.1399902,3760.8239745281253,0.026497665518933834,0.014847403783426083
2021-01-11,1849.599976,3799.610107421875,0.008451011505819839,-0.006554750898592476,1834.099976,3824.679931640625,1912.300049,3803.790039,1891.1199952,3780.6160156124997,0.021444647677739313,0.00549186270179014
2021-01-12,1842.900024,3801.189941,-0.0036223789397367145,0.0004157883397140072,1849.599976,3799.610107421875,1834.099976,3824.679931640625,1869.1600098,3795.481982328125,0.02044653758772874,-0.006554750898592476
2021-01-13,1853.599976,3809.840087890625,0.005806040404066959,0.0022756418450242677,1842.900024,3801.189941,1849.599976,3799.610107421875,1858.5000002000002,3807.822021390625,0.02029827516907583,0.0004157883397140072
2021-01-14,1850.300049,3795.540039,-0.001780280018734759,-0.003753451210741665,1853.599976,3809.840087890625,1842.900024,3801.189941,1846.1000002,3806.172021390625,0.019927228036087558,0.0022756418450242677
2021-01-15,1829.300049,3768.25,-0.011349510589566014,-0.007190027959022682,1850.300049,3795.540039,1853.599976,3809.840087890625,1845.1400148,3794.8860350625,0.007889660876589384,-0.003753451210741665
2021-01-19,1839.5,3798.909912109375,0.005575876415449654,0.008136379515524483,1829.300049,3768.25,1850.300049,3795.540039,1843.1200196000002,3794.745996,0.0071437909552844224,-0.007190027959022682
2021-01-20,1865.900024,3851.850098,0.014351739059527135,0.01393562551243277,1839.5,3798.909912109375,1829.300049,3768.25,1847.7200196,3804.8780273999996,0.00963044937453533,0.008136379515524483
2021-01-21,1865.300049,3853.070068359375,-0.00032154723848165645,0.00031672321828124517,1865.900024,3851.850098,1839.5,3798.909912109375,1850.0600342000002,3813.5240234937496,0.009496822595531453,0.01393562551243277
2021-01-22,1855.699951,3841.469970703125,-0.005146677611007733,-0.0030106116552376383,1865.300049,3853.070068359375,1865.900024,3851.850098,1851.1400146,3822.710009834375,0.009880936377014765,0.00031672321828124517
2021-01-25,1854.900024,3855.360107421875,-0.0004310648386712801,0.0036158389430824833,1855.699951,3841.469970703125,1865.300049,3853.070068359375,1856.2600096,3840.13203131875,0.007491353798050734,-0.0030106116552376383
2021-01-26,1850.699951,3849.620117,-0.002264312332555085,-0.0014888337955318853,1854.900024,3855.360107421875,1855.699951,3841.469970703125,1858.4999997999998,3850.274072296875,0.007586475076134802,0.0036158389430824833
2021-01-27,1844.900024,3750.77002,-0.0031339099549152483,-0.025677883530241363,1850.699951,3849.620117,1854.900024,3855.360107421875,1854.2999998,3830.0580566968747,0.002012414378944793,-0.0014888337955318853
2021-01-28,1837.900024,3787.379883,-0.0037942435410798225,0.00976062589942539,1844.900024,3750.77002,1850.699951,3849.620117,1848.8199948000001,3816.920019625,0.0017597643879392717,-0.025677883530241363
2021-01-29,1847.300049,3714.239990234375,0.005114546426492561,-0.01931147522167509,1837.900024,3787.379883,1844.900024,3750.77002,1847.1400144,3791.47402353125,0.00359245738531309,0.00976062589942539
2021-02-01,1860.800049,3773.860107421875,0.007307962779142363,0.016051767614439383,1847.300049,3714.239990234375,1837.900024,3787.379883,1848.3200193999996,3775.17402353125,0.005167761969179988,-0.01931147522167509
2021-02-02,1830.5,3826.310059,-0.016283344906554142,0.013898223592065273,1860.800049,3773.860107421875,1847.300049,3714.239990234375,1844.2800292,3770.51201193125,0.009295824930475469,0.016051767614439383
2021-02-03,1832.199951,3830.169922,0.000928681234635409,0.0010087690073419253,1830.5,3826.310059,1860.800049,3773.860107421875,1841.7400146,3786.3919923312505,0.009366457085389567,0.013898223592065273
2021-02-04,1788.900024,3871.739990234375,-0.02363275196921999,0.010853322197430959,1832.199951,3830.169922,1830.5,3826.310059,1831.9400146,3803.264013778125,0.013810709523452279,0.0010087690073419253
2021-02-05,1810.900024,3886.830078,0.012298060095503605,0.0038974951323400564,1788.900024,3871.739990234375,1832.199951,3830.169922,1824.6600096000002,3837.78203133125,0.015443750036828612,0.010853322197430959
2021-02-08,1831.900024,3915.590087890625,0.011596443603559159,0.007399348392771454,1810.900024,3886.830078,1788.900024,3871.739990234375,1818.8800046000001,3866.128027425,0.016314696779322416,0.0038974951323400564
2021-02-09,1835.300049,3911.22998,0.0018560101290767683,-0.0011135251118622458,1831.900024,3915.590087890625,1810.900024,3886.830078,1819.8400144,3883.112011625,0.014548864314201328,0.007399348392771454
2021-02-10,1840.599976,3909.879883,0.0028877714044022174,-0.00034518476461464775,1835.300049,3911.22998,1831.900024,3915.590087890625,1821.5200193999997,3899.054003825,0.014585949374612989,-0.0011135251118622458
2021-02-11,1824.900024,3916.379883,-0.008529801263020276,0.0016624551634596418,1840.599976,3909.879883,1835.300049,3911.22998,1828.7200194000002,3907.9819823781245,0.00850574905170889,-0.00034518476461464775
2021-02-12,1821.599976,3934.830078,-0.0018083445430433498,0.004711033033360179,1824.900024,3916.379883,1840.599976,3909.879883,1830.8600098,3917.581982378125,0.007332873411012929,0.0016624551634596418
2021-02-16,1797.199951,3932.590087890625,-0.013394831643322336,-0.0005692723866016491,1821.599976,3934.830078,1824.900024,3916.379883,1823.9199952,3920.9819823781245,0.006984182473681254,0.004711033033360179
2021-02-17,1771.099976,3931.330078,-0.014522577182064511,-0.0003204020410123576,1797.199951,3932.590087890625,1821.599976,3934.830078,1811.0799806000002,3925.002001978125,0.007491955484717181,-0.0005692723866016491
2021-02-18,1773.400024,3913.969970703125,0.0012986550907163608,-0.004415835595699136,1771.099976,3931.330078,1797.199951,3932.590087890625,1797.6399902,3925.82001951875,0.006979942740574746,-0.0003204020410123576
2021-02-19,1775.800049,3906.709961,0.0013533466603810052,-0.001854896628606717,1773.400024,3913.969970703125,1771.099976,3931.330078,1787.8199952,3923.8860351187495,0.007913869465197265,-0.004415835595699136
2021-02-22,1806.699951,3876.5,0.01740055251006467,-0.0077328394740282524,1775.800049,3906.709961,1773.400024,3913.969970703125,1784.8399902,3912.2200195187497,0.013079113647166754,-0.001854896628606717
2021-02-23,1804.400024,3881.370117,-0.001272998872185238,0.001256318070424367,1806.699951,3876.5,1775.800049,3906.709961,1786.2800047999997,3901.976025340625,0.011348994243214974,-0.0077328394740282524
2021-02-24,1796.400024,3925.429931640625,-0.0044336066801116125,0.011351613814835071,1804.400024,3881.370117,1806.699951,3876.5,1791.3400144,3900.79599606875,0.008461876643723349,0.001256318070424367
2021-02-25,1774.400024,3829.340087890625,-0.012246715489912519,-0.02447880752512621,1796.400024,3925.429931640625,1804.400024,3881.370117,1791.5400144,3883.8700195062497,0.01090575564076349,0.011351613814835071
2021-02-26,1728.099976,3811.149902,-0.02609335402037849,-0.00475021425967026,1774.400024,3829.340087890625,1796.400024,3925.429931640625,1781.9999997999998,3864.75800770625,0.015913034098537605,-0.02447880752512621
2021-03-01,1722.5,3901.820068359375,-0.0032405393656460557,0.023790763599141895,1728.099976,3811.149902,1774.400024,3829.340087890625,1765.1600095999997,3869.822021378125,0.010190774312461839,-0.00475021425967026
2021-03-02,1733.099976,3870.290039,0.006153832220609612,-0.00808085170688888,1722.5,3901.820068359375,1728.099976,3811.149902,1750.9,3867.606005778125,0.012053036411706403,0.023790763599141895
2021-03-03,1715.300049,3819.719970703125,-0.010270571372969717,-0.013066221856060434,1733.099976,3870.290039,1722.5,3901.820068359375,1734.6800049999997,3846.464013590625,0.01190641658588745,-0.00808085170688888
2021-03-04,1700.199951,3768.469970703125,-0.008803181699203577,-0.013417213930100202,1715.300049,3819.719970703125,1733.099976,3870.290039,1719.8399903999998,3834.289990153125,0.01178067858024372,-0.013066221856060434
2021-03-05,1698.0,3841.939941,-0.001293936632986048,0.019495968089979776,1700.199951,3768.469970703125,1715.300049,3819.719970703125,1713.8199952000002,3840.447997953125,0.006559239072970495,-0.013417213930100202
2021-03-08,1677.699951,3821.350098,-0.011955270318021127,-0.0053592308355140394,1698.0,3841.939941,1700.199951,3768.469970703125,1704.8599854,3824.35400388125,0.00755791647468987,0.019495968089979776
2021-03-09,1716.599976,3875.439941,0.02318652091323803,0.014154642106283255,1677.699951,3821.350098,1698.0,3841.939941,1701.5599854,3825.38398428125,0.014564539581477385,-0.0053592308355140394
2021-03-10,1721.5,3898.810059,0.0028544938066572545,0.00603031355298711,1716.599976,3875.439941,1677.699951,3821.350098,1702.7999756000002,3841.202001940625,0.013826422420350183,0.014154642106283255
2021-03-11,1722.300049,3939.340087890625,0.00046473947139125116,0.01039548689915426,1721.5,3898.810059,1716.599976,3875.439941,1707.2199951999999,3875.3760253781247,0.012800726748596412,0.00603031355298711
2021-03-12,1719.5,3943.340087890625,-0.001625761435486095,0.0010153984958789497,1722.300049,3939.340087890625,1721.5,3898.810059,1711.5199951999998,3895.65605475625,0.012827127195244087,0.01039548689915426
2021-03-15,1728.900024,3968.939941,0.005466719395172959,0.006491921198475525,1719.5,3943.340087890625,1722.300049,3939.340087890625,1721.7600097999998,3925.17402335625,0.009928776400498763,0.0010153984958789497
2021-03-16,1730.599976,3962.709961,0.0009832563921579052,-0.001569683616434503,1728.900024,3968.939941,1719.5,3943.340087890625,1724.5600098,3942.62802735625,0.0026737559785694866,0.006491921198475525
2021-03-17,1726.800049,3974.120117,-0.0021957281016395935,0.0028793820673973514,1730.599976,3962.709961,1728.900024,3968.939941,1725.6200195999998,3957.6900389562497,0.0030256614947414087,-0.001569683616434503
2021-03-18,1732.199951,3915.459961,0.003127114805867137,-0.014760539257248628,1726.800049,3974.120117,1730.599976,3962.709961,1727.6,3952.914013578125,0.00321984450422162,0.0028793820673973514
2021-03-19,1741.400024,3913.100098,0.005311207285676689,-0.0006027039028634329,1732.199951,3915.459961,1726.800049,3974.120117,1731.9800048000002,3946.8660155999996,0.003218716370896624,-0.014760539257248628
2021-03-22,1737.800049,3940.590087890625,-0.0020672877859108096,0.007025117988848528,1741.400024,3913.100098,1732.199951,3915.459961,1733.7600097999998,3941.1960449781245,0.0032683065204950437,-0.0006027039028634329
2021-03-23,1724.699951,3910.52002,-0.007538322954668053,-0.007630854064986314,1737.800049,3940.590087890625,1741.400024,3913.100098,1732.5800048,3930.7580567781247,0.005041007021479348,0.007025117988848528
2021-03-24,1732.900024,3889.139892578125,0.004754492510564257,-0.005467336137528589,1724.699951,3910.52002,1737.800049,3940.590087890625,1733.7999998,3913.76201189375,0.005457090670021153,-0.007630854064986314
2021-03-25,1724.900024,3909.52002,-0.0046165386861348745,0.005240265967487501,1732.900024,3889.139892578125,1724.699951,3910.52002,1732.3400144,3912.57402369375,0.005695860961205442,-0.005467336137528589
2021-03-26,1732.199951,3974.540039,0.004232087018627206,0.016631202466639294,1724.900024,3909.52002,1732.900024,3889.139892578125,1730.4999997999998,3924.8620118937497,0.005418623956668051,0.005240265967487501
2021-03-29,1712.099976,3971.090087890625,-0.01160372680324595,-0.000868012669522078,1732.199951,3974.540039,1724.900024,3909.52002,1725.3599852,3930.96201189375,0.007239795028589261,0.016631202466639294
2021-03-30,1683.900024,3958.550048828125,-0.01647097272081266,-0.0031578329337678124,1712.099976,3971.090087890625,1732.199951,3974.540039,1717.1999998,3940.568017659375,0.009425834690683728,-0.000868012669522078
2021-03-31,1713.800049,3972.889892578125,0.017756413429447004,0.0036224990395776757,1683.900024,3958.550048828125,1712.099976,3971.090087890625,1713.3800047999998,3957.318017659375,0.013578870597590614,-0.0031578329337678124
2021-04-01,1726.5,4019.870117,0.007410404152695893,0.011825201727749812,1713.800049,3972.889892578125,1683.900024,3958.550048828125,1713.7,3979.388037059375,0.01408637269131107,0.0036224990395776757
2021-04-05,1727.0,4077.909912109375,0.0002896032435564244,0.014438226465060433,1726.5,4019.870117,1713.800049,3972.889892578125,1712.6600098,4000.0620116812497,0.013918122350447312,0.011825201727749812
2021-04-06,1741.5,4073.939941,0.008396062536189852,-0.0009735308515732566,1727.0,4077.909912109375,1726.5,4019.870117,1718.5400146,4020.631982303125,0.012763733815684688,0.014438226465060433
2021-04-07,1740.099976,4079.949951171875,-0.0008039184610967309,0.0014752328848519625,1741.5,4073.939941,1727.0,4077.909912109375,1729.7800049999998,4044.9119627718746,0.0074663712776981165,-0.0009735308515732566
2021-04-08,1756.800049,4097.169922,0.009597191673083483,0.004220632859277762,1740.099976,4079.949951171875,1741.5,4073.939941,1738.3800049999998,4069.76796865625,0.00485665312551634,0.0014752328848519625
2021-04-09,1743.300049,4128.799805,-0.007684426015177048,0.007719934394265993,1756.800049,4097.169922,1740.099976,4079.949951171875,1741.7400148000002,4091.5539062562502,0.007127306913298835,0.004220632859277762
2021-04-12,1731.199951,4127.990234,-0.006940915309983975,-0.00019607901526719207,1743.300049,4128.799805,1756.800049,4097.169922,1742.5800049999998,4101.569970634375,0.008203019780185446,0.007719934394265993
2021-04-13,1746.199951,4141.589844,0.008664510411599435,0.003294486960746079,1731.199951,4127.990234,1743.300049,4128.799805,1743.5199951999998,4115.099951234375,0.008268135766650007,-0.00019607901526719207
2021-04-14,1734.900024,4124.660156,-0.006471152970499716,-0.004087726848308382,1746.199951,4141.589844,1731.199951,4127.990234,1742.4800048000002,4124.0419922,0.008869542668557396,0.003294486960746079
2021-04-15,1765.400024,4170.419922,0.01758026374896171,0.011094190616755428,1734.900024,4124.660156,1746.199951,4141.589844,1744.1999998,4138.6919922,0.011488483215083395,-0.004087726848308382
2021-04-16,1779.0,4185.470215,0.007703622870235183,0.003608819562894938,1765.400024,4170.419922,1734.900024,4124.660156,1751.33999,4150.0260742,0.010597041873588784,0.011094190616755428
2021-04-19,1769.400024,4163.259766,-0.005396276559865076,-0.0053065600420239,1779.0,4185.470215,1765.400024,4170.419922,1758.9800046,4157.0799806,0.010209885109658635,0.003608819562894938
2021-04-20,1777.300049,4134.939941,0.004464804392926736,-0.006802319958816749,1769.400024,4163.259766,1779.0,4185.470215,1765.2000242,4155.75,0.009942254222751946,-0.0053065600420239
2021-04-21,1792.300049,4173.419922,0.008439767955016775,0.009306055601546293,1777.300049,4134.939941,1769.400024,4163.259766,1776.6800292,4165.5019532,0.008270882593708472,-0.006802319958816749
2021-04-22,1781.199951,4134.97998,-0.006193214136323344,-0.009210657618555329,1792.300049,4173.419922,1777.300049,4134.939941,1779.8400146,4158.4139648,0.007101377727707974,0.009306055601546293
